Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
S_2802, H_2802, X, X1, X2, X3, Xs;123.548 + 2.28*S_2802 - 0.095*H_2802 - 0.519*X - 0.209*X1 + 1.281*X2 + 0.349*X3 + 0.732*Xs;OMP7;0.6360308823072481;0.7716636033605988;78.37837837837837;0.5954647167514635;0.5893228040684612;0.8078976622103112;83.0;0.6526986326048863;0.5879530045081673;0.8088950886795018;83.0;0.654311264489819
S_2802, Smax, H_2802, X3;190.383 + 1.887*S_2802 + 0.173*Smax - 0.065*H_2802 + 0.185*X3;Lars4;0.6390828597356161;0.7691378929633794;78.37837837837837;0.591573098392147;0.6265126723666605;0.7794112337938076;79.0;0.6074818713639853;0.6225104451257417;0.7826114909131803;81.0;0.612480745709351
S_2802;197.11 + 2.346*S_2802;OMP1;0.6409715566936867;0.7675646314869335;81.08108108108108;0.5891554635096721;0.5990458907584365;0.800714693736434;81.0;0.6411440207654314;0.5963979352793869;0.802688920313769;81.0;0.6443095027944843
;;ExtraTreesRegressor;0.6419070500204038;0.7667824588069961;89.1891891891892;0.5879553391341028;0.6833693501416218;0.7300728260160197;81.0;0.5330063312870176;0.6611096067285337;0.7502893361172365;81.0;0.5629340878912434
;;StackingRegressorRidge;0.6462826303905843;0.7630981336993476;86.48648648648648;0.5823187616554275;0.6880404367000735;0.7256723485606793;81.0;0.5266003574655722;0.6557292493259266;0.7549961268632157;81.0;0.570019151578457
S_2802, Smax, H_2802, X, X1, X3;132.371 + 1.734*S_2802 + 0.488*Smax - 0.085*H_2802 - 0.106*X + 0.072*X1 + 0.554*X3;QuantileRegressor;0.6570846001831069;0.7538168399566346;81.08108108108108;0.5682398282022066;0.6774068647893785;0.7356085504779187;80.0;0.5411199395362246;0.665714557975551;0.746206491059557;80.0;0.5568241272994168
S_2802, H_2802, X3;216.126 + 1.823*S_2802 - 0.01*H_2802 + 0.005*X3;Lars3;0.6610559530266849;0.7503366091081931;78.37837837837837;0.5630050269679815;0.6441765307364478;0.7648768510344358;79.0;0.5850365972483544;0.6381862886485105;0.7698819786051886;80.0;0.5927182609810401
S_2802, H_2802;216.792 + 1.816*S_2802 - 0.009*H_2802;Lars2;0.6622210125893891;0.7493085682714993;78.37837837837837;0.5614633304850842;0.6453871894699714;0.7638555987017777;79.0;0.5834753756680513;0.6390449459228064;0.7691693942757456;80.0;0.5916215570905174
S_2802;216.994 + 1.776*S_2802;Lars1;0.6662916915460108;0.745691210741253;78.37837837837837;0.5560553817767557;0.6513975297278043;0.7587366198256904;79.0;0.5756812582645142;0.6465556218748945;0.762866848029175;78.0;0.5819658278219684
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;121.597 + 1.557*S_2802 + 0.758*Smax - 0.069*H_2802 - 0.522*X - 0.193*X1 + 0.991*X2 + 0.454*X3 + 0.402*Xs;HuberRegressor;0.6700916717334098;0.7422783517478629;75.67567567567568;0.5509771514735242;0.6840489859138555;0.7294360731895742;77.0;0.5320769848702258;0.6743457953581403;0.7384157015413453;77.0;0.5452577482827972
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;112.894 + 1.589*S_2802 + 0.771*Smax - 0.091*H_2802 - 0.642*X - 0.346*X1 + 1.443*X2 + 0.335*X3 + 0.812*Xs;ElasticNetCV;0.6813606952650207;0.7319478143610838;72.97297297297297;0.5357476029479676;0.6633094234309691;0.7483452470535744;75.0;0.5600206087876753;0.6626128943456866;0.7489620499376667;75.0;0.5609441522468319
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;112.32 + 1.581*S_2802 + 0.775*Smax - 0.087*H_2802 - 0.666*X - 0.383*X1 + 1.5*X2 + 0.334*X3 + 0.837*Xs;LassoCV;0.684360948631541;0.7291433960395838;72.97297297297297;0.5316500919881375;0.6654173246649021;0.7464715560795362;74.0;0.5572197840358044;0.6649310454370998;0.7469047494921461;74.0;0.5578667048139254
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;112.525 + 1.571*S_2802 + 0.786*Smax - 0.09*H_2802 - 0.658*X - 0.372*X1 + 1.475*X2 + 0.336*X3 + 0.829*Xs;BayesianRidge;0.6846984368360481;0.7288264886749605;72.97297297297297;0.5311880505942723;0.6665210582000597;0.7454862030754645;74.0;0.5557496789758727;0.6663310049674723;0.7456560814605071;74.0;0.5560029918190383
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.608 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.696*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;RidgeCV;0.6897922069841552;0.7240073971886809;72.97297297297297;0.5241867111839283;0.6701972809693028;0.742182999388529;74.0;0.5508356045813534;0.6698951416313826;0.7424557220593493;74.0;0.5512404992186699
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;LarsCV;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.6702130404587265;0.7421687681377257;74.0;0.5508144803990693;0.66991020988674;0.7424421261549643;74.0;0.551220310689504
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;Lars8;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.6702130404587265;0.7421687681377257;74.0;0.5508144803990693;0.66991020988674;0.7424421261549643;74.0;0.551220310689504
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;Lars9;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.6702130404587265;0.7421687681377257;74.0;0.5508144803990693;0.66991020988674;0.7424421261549643;74.0;0.551220310689504
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;Lars10;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.6702130404587265;0.7421687681377257;74.0;0.5508144803990693;0.66991020988674;0.7424421261549643;74.0;0.551220310689504
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;Lars11;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.6702130404587265;0.7421687681377257;74.0;0.5508144803990693;0.66991020988674;0.7424421261549643;74.0;0.551220310689504
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;Lars12;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.6702130404587265;0.7421687681377257;74.0;0.5508144803990693;0.66991020988674;0.7424421261549643;74.0;0.551220310689504
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;Lars13;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.6702130404587265;0.7421687681377257;74.0;0.5508144803990693;0.66991020988674;0.7424421261549643;74.0;0.551220310689504
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;Lars14;0.6898133667726791;0.723987236780968;72.97297297297297;0.5241575190217413;0.6702130404587265;0.7421687681377257;74.0;0.5508144803990693;0.66991020988674;0.7424421261549643;74.0;0.551220310689504
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;LassoLarsCV;0.6898133667726792;0.7239872367809678;72.97297297297297;0.5241575190217411;0.6702130404587265;0.7421687681377257;74.0;0.5508144803990693;0.66991020988674;0.7424421261549643;74.0;0.551220310689504
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;OMP8;0.6898133667726796;0.7239872367809674;72.97297297297297;0.5241575190217409;0.670213040458727;0.7421687681377254;74.0;0.5508144803990687;0.6699102098867402;0.7424421261549642;74.0;0.5512203106895035
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;111.605 + 1.557*S_2802 + 0.794*Smax - 0.084*H_2802 - 0.697*X - 0.431*X1 + 1.565*X2 + 0.333*X3 + 0.869*Xs;LinearRegression;0.6898133667726827;0.7239872367809645;72.97297297297297;0.5241575190217365;0.6702130404587303;0.7421687681377224;74.0;0.5508144803990642;0.669910209886746;0.742442126154959;74.0;0.551220310689496
;;HistGradientBoostingRegressor;0.7378720380956993;0.6749406310161649;78.37837837837837;0.455544855396499;0.8041769356483336;0.5943899866007636;76.0;0.3532994561712559;0.8009469627433136;0.5987353028444715;75.0;0.35848396287226103
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;0.441 + 1.08*S_2802 + 1.496*Smax - 0.236*H_2802 - 0.416*X - 0.362*X1 + 1.899*X2 + 0.694*X3 + 1.365*Xs;PassiveAggressiveRegressor;0.8101355557960663;0.5862425958892774;59.45945945945946;0.3436803812349989;0.7690344508240936;0.6392073321276007;65.0;0.4085860134456847;0.7993119934524882;0.6009162480104939;59.0;0.3611003371230096
