Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
S_2802, H_2802, X2, X3, Xs;111.74 + 2.311*S_2802 - 0.095*H_2802 + 0.692*X2 + 0.458*X3 + 0.294*Xs;ElasticNetCV;0.6122993043096084;0.7906260569586419;75.67567567567568;0.6250895619419696;0.6081877341691563;0.7937932224491386;80.0;0.6301076800061878;0.6045524706203474;0.7965653207784242;80.0;0.634516310266834
S_2802, H_2802, X2, X3, Xs;111.255 + 2.316*S_2802 - 0.095*H_2802 + 0.695*X2 + 0.46*X3 + 0.294*Xs;LassoCV;0.6123188105851224;0.7906109499644063;75.67567567567568;0.6250656742036211;0.6080693844562725;0.7938838855191419;80.0;0.63025162368697;0.603961578291426;0.7970134327272845;80.0;0.6352304119477297
S_2802, H_2802, X2, X3, Xs;111.1 + 2.311*S_2802 - 0.095*H_2802 + 0.698*X2 + 0.46*X3 + 0.297*Xs;BayesianRidge;0.6123739814986586;0.790568217665927;75.67567567567568;0.6249981067834807;0.608111919452428;0.7938513043510628;80.0;0.6301998934198836;0.603983188716918;0.7969970562977907;80.0;0.6352043077473437
S_2802, H_2802, X2, X3, Xs;110.523 + 2.317*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;RidgeCV;0.6124000058567355;0.7905480585180577;78.37837837837837;0.6249662328266703;0.6079741085622269;0.7939568523024192;80.0;0.6303674833179655;0.6038743501415456;0.797079525041966;80.0;0.635335769241126
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;LinearRegression;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328184;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345998
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;LarsCV;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;Lars5;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;Lars6;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;Lars7;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;Lars8;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;Lars9;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;Lars10;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;Lars11;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;Lars12;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;Lars13;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;Lars14;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;LassoLarsCV;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328183;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345999
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;OMPCV;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328184;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345997
S_2802, H_2802, X2, X3, Xs;110.52 + 2.318*S_2802 - 0.095*H_2802 + 0.702*X2 + 0.462*X3 + 0.297*Xs;OMP5;0.6124001530613564;0.7905479444856126;78.37837837837837;0.6249660525304273;0.6079734485328184;0.7939573577208744;80.0;0.6303682858791124;0.6038738469791519;0.7970799062419024;80.0;0.6353363769345997
S_2802, H_2802, X2, X3;180.145 + 2.186*S_2802 - 0.091*H_2802 + 0.042*X2 + 0.274*X3;Lars4;0.6178893734080619;0.7862650457888819;78.37837837837837;0.6182127222293927;0.6260520457711625;0.7797812744518442;78.0;0.6080588359857423;0.6225992251364139;0.7825408646579021;77.0;0.612370204859537
S_2802, H_2802, X3;183.379 + 2.176*S_2802 - 0.092*H_2802 + 0.261*X3;Lars3;0.6187224658275465;0.7856096424308199;78.37837837837837;0.6171825102802806;0.626590113835681;0.7793489778291804;78.0;0.6073848292433884;0.6253941440271539;0.7803090186692344;77.0;0.6088821646165433
S_2802, H_2802, X2, X3, Xs;117.369 + 2.254*S_2802 - 0.057*H_2802 + 0.379*X2 + 0.548*X3 + 0.064*Xs;HuberRegressor;0.6232310744314157;0.7820377406897081;83.78378378378379;0.6115830278630633;0.6433673223355459;0.7655576324162602;78.0;0.5860784885507896;0.6370384341897798;0.7708320396591164;79.0;0.5941820333650336
S_2802, H_2802, X2, X3;142.49 + 2.092*S_2802 - 0.034*H_2802 + 0.035*X2 + 0.476*X3;QuantileRegressor;0.6303746563619809;0.7762910489091798;83.78378378378379;0.6026277926165147;0.6574084415320669;0.7535344325260651;77.0;0.5678141410023789;0.6521153438063325;0.758119765190401;77.0;0.5747455783723487
S_2802, H_2802;213.334 + 2.387*S_2802 - 0.125*H_2802;OMP2;0.637610043643578;0.7703592877643747;75.67567567567568;0.5934534322448346;0.6254124917637651;0.7802943131574384;74.0;0.6088592151458385;0.6237583775067744;0.781617225046964;75.0;0.6109254864901161
S_2802;195.89 + 2.385*S_2802;OMP1;0.6411871403837126;0.7673845522334661;78.37837837837837;0.5888790510065574;0.6355401217779435;0.772067842621668;74.0;0.5960887536104766;0.6342007552096913;0.7731684176759014;74.0;0.5977894020914571
S_2802, H_2802;216.429 + 1.852*S_2802 - 0.013*H_2802;Lars2;0.6590347733908098;0.7521124699549423;78.37837837837837;0.565673167461724;0.6659425100674611;0.7460030651981596;74.0;0.5565205732850493;0.6601702114864613;0.7511160308939765;74.0;0.564175291865921
S_2802;216.792 + 1.789*S_2802;Lars1;0.665136595116375;0.7467217084275743;78.37837837837837;0.5575933098369955;0.673764488717626;0.7389461507735703;73.0;0.5460414137430758;0.6728849609087061;0.7397471388135876;72.0;0.5472258293828889
S_2802, H_2802, X2, X3, Xs;0.604 + 2.738*S_2802 + 0.21*H_2802 + 1.416*X2 + 0.968*X3 + 0.948*Xs;PassiveAggressiveRegressor;1.1668155658056825;0;32.432432432432435;-0.3614585646064348;0.9508295826809116;0.30971455357932987;43.0;0.09592310469884335;0.7489401358380419;0.6626376633808974;56.99999999999999;0.4390886729308954
