Predictors;Equations;Method;Criterion;Correlation;Pm
Smax, H_2802, X, X1, X3, L_max; - 59.91 + 0.819*Smax + 0.362*H_2802 + 0.388*X + 0.07*X1 + 0.439*X3 + 1.28*L_max;LarsCV;0.7686820267025762;0.6396310982311757;70.0
Smax, H_2802, X, X1, X3, L_max; - 59.91 + 0.819*Smax + 0.362*H_2802 + 0.388*X + 0.07*X1 + 0.439*X3 + 1.28*L_max;LassoLarsCV;0.7686820267025762;0.6396310982311757;70.0
Smax, H_2802, X, X1, X3, L_max; - 55.987 + 0.806*Smax + 0.353*H_2802 + 0.384*X + 0.058*X1 + 0.441*X3 + 1.26*L_max;LassoCV;0.7703698920882706;0.6375972313019453;66.66666666666666
Smax, H_2802, X, X1, X3, L_max; - 169.23 + 0.943*Smax + 1.107*H_2802 + 0.153*X + 0.079*X1 + 0.531*X3 + 1.473*L_max;QuantileRegressor;0.7732027604338141;0.6341588848683979;66.66666666666666
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 144.618 + 1.071*Smax + 0.603*H_2802 + 0.575*X - 0.144*X1 + 0.149*X3 + 1.836*L_max + 0.93*Y_sum;TheilSenRegressor;0.7739843789541023;0.6332046913400378;70.0
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 63.591 + 0.751*Smax + 0.388*H_2802 + 0.447*X + 0.074*X1 + 0.422*X3 + 1.138*L_max + 0.171*Y_sum;BayesianRidgeCV;0.7759453442910256;0.6308001447947533;70.0
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 63.588 + 0.751*Smax + 0.388*H_2802 + 0.447*X + 0.074*X1 + 0.422*X3 + 1.138*L_max + 0.171*Y_sum;BayesianRidge;0.7759469908271908;0.6307981193902115;70.0
Smax, H_2802, X, X1, X3, L_max; - 44.997 + 0.724*Smax + 0.35*H_2802 + 0.405*X + 0.031*X1 + 0.444*X3 + 1.126*L_max;ElasticNetCV;0.7783674937110087;0.6278089237451494;60.0
Smax, X, X3, L_max; - 38.336 + 0.939*Smax + 0.357*X + 0.59*X3 + 1.38*L_max;OMP4;0.7787421498244258;0.6273441352932468;66.66666666666666
Smax, H_2802, X, X3, L_max; - 36.368 + 0.738*Smax + 0.307*H_2802 + 0.365*X + 0.449*X3 + 1.164*L_max;Lars5;0.7795167366753248;0.6263813991834786;60.0
Smax, H_2802, X, X1, X3, L_max, Y_sum; - 0.002 + 0.787*Smax + 0.188*H_2802 + 0.302*X + 0.067*X1 + 0.425*X3 + 1.031*L_max + 0.112*Y_sum;SGDRegressor;0.8045960430624979;0.593822538716889;60.0
Smax, H_2802, X, X3, L_max, Y_sum; - 0.003 + 1.139*Smax + 0.17*H_2802 + 0.172*X + 0.47*X3 + 1.274*L_max + 0.01*Y_sum;PassiveAggressiveRegressor;0.8439132556305494;0.5364796519636573;46.666666666666664
Smax, X, X3, L_max;66.295 + 0.322*Smax + 0.471*X + 0.338*X3 + 0.661*L_max;Lars4;0.8795806231207715;0.47574985804567027;53.333333333333336
X, X3, L_max; - 31.145 + 0.698*X + 0.647*X3 + 1.389*L_max;OMP3;0.9059344093423113;0.4234180510672609;50.0
X, X3, L_max;121.033 + 0.53*X + 0.206*X3 + 0.286*L_max;Lars3;0.959411465133343;0.2820100008345311;46.666666666666664
X, X3;160.431 + 0.487*X + 0.092*X3;Lars2;0.9807421106573856;0.19530722563002226;46.666666666666664
X;183.319 + 0.423*X;Lars1;1.000018622466131;0;43.333333333333336
X;113.038 + 1.036*X;OMP1;1.0001115654398096;0;43.333333333333336
X, L_max;58.891 + 0.864*X + 1.387*L_max;OMP2;1.002584215152869;0;43.333333333333336
