Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
S_2802, H_2802, X, X2, X3, Xs;57.108 + 1.282*S_2802 + 0.444*H_2802 + 0.233*X + 0.279*X2 + 0.272*X3 + 0.121*Xs;QuantileRegressor;0.6838983564940349;0.7295773008974156;72.97297297297297;0.5322830379847581;0.7197466705194718;0.6942367969764602;78.0;0.48196473027613485;0.703504491700595;0.7106908119267389;78.0;0.5050814301570874
S_2802, X, X2, X3;188.696 + 1.182*S_2802 + 0.241*X + 0.072*X2 + 0.16*X3;Lars4;0.6885298521646567;0.725207999596058;70.27027027027027;0.5259266426781162;0.6779063974390528;0.7351482274420615;74.0;0.540442916311205;0.6700336795887757;0.7423307000365308;76.0;0.551054868216726
S_2802, X, X3;195.219 + 1.159*S_2802 + 0.237*X + 0.142*X3;Lars3;0.6925655711108487;0.7213549263101375;70.27027027027027;0.520352929711904;0.6824920972400531;0.7308929724692076;73.0;0.5342045372048738;0.678143394023017;0.7349296137338208;73.0;0.540121537142943
S_2802;223.49 + 1.52*S_2802;OMP1;0.6943905034879382;0.7195983801161365;72.97297297297297;0.5178218286657679;0.6586093780668371;0.7524850079054161;73.0;0.5662336871224141;0.656472106543003;0.7543502988207746;74.0;0.569044373330992
S_2802, X;197.34 + 1.375*S_2802 + 0.335*X;OMP2;0.6959128344739077;0.7181262610533691;78.37837837837837;0.5157053268144915;0.6684301250818397;0.7437749443770447;73.0;0.5532011678830759;0.6646643111756086;0.7471421239961334;72.0;0.5582213534494536
;;AdaBoostRegressor;0.7129502429754337;0.7012146255186568;75.67567567567568;0.49170195104127;0.7149116795075972;0.699214767080635;73.0;0.48890129050362663;0.7319581028725519;0.6813496427233339;73.0;0.46423733563921465
S_2802, H_2802, X, X1, X2, X3, Xs;53.756 + 1.402*S_2802 + 0.363*H_2802 + 0.812*X + 0.556*X1 + 0.313*X2 + 0.204*X3 - 0.369*Xs;Lars7;0.7320339095789391;0.681268196253556;62.16216216216216;0.46412635522657364;0.7281507125452932;0.6854170553902068;65.0;0.46979653981978176;0.7359144044891881;0.6770745817598853;64.0;0.45842998926532363
S_2802, X;231.221 + 0.995*S_2802 + 0.15*X;Lars2;0.7329422961162991;0.680290813228995;70.27027027027027;0.4627955905637675;0.7245975515676177;0.6891722486158403;66.0;0.4749583882622135;0.7167494401344434;0.6973307967291864;67.0;0.48627024006696173
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;13.583 + 1.541*S_2802 - 0.154*Smax + 0.517*H_2802 + 1.014*X + 0.809*X1 - 0.001*X2 + 0.251*X3 - 0.53*Xs;HuberRegressor;0.7819739256711585;0.6233111418629042;62.16216216216216;0.3885167795704374;0.7886931727684874;0.6147870194045877;63.0;0.3779630792283769;0.7952227776394627;0.606317354133442;60.0;0.3676207339233776
S_2802;258.609 + 0.687*S_2802;Lars1;0.7939002755253409;0.6080479853768022;51.35135135135135;0.3697223525207879;0.797263887077063;0.6036309256182723;57.99999999999999;0.36437029436277224;0.7774575608125323;0.628935402990981;59.0;0.3955597411354276
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;38.346 + 1.493*S_2802 - 0.096*Smax + 0.414*H_2802 + 1.116*X + 0.867*X1 + 0.161*X2 + 0.199*X3 - 0.647*Xs;ElasticNetCV;0.8005249760108806;0.5992993932774996;54.054054054054056;0.35915976278277917;0.7859240122946032;0.618323092645546;56.99999999999999;0.3823234468987522;0.7949912972520146;0.6066208348660298;56.00000000000001;0.3679888372935589
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;37.168 + 1.501*S_2802 - 0.105*Smax + 0.418*H_2802 + 1.136*X + 0.887*X1 + 0.153*X2 + 0.199*X3 - 0.666*Xs;BayesianRidge;0.8056287277042337;0.592420756808586;54.054054054054056;0.35096235309765766;0.7903052247252403;0.612713352043178;56.99999999999999;0.37541765177198727;0.801823745285928;0.5975606090562254;55.00000000000001;0.35707868149564703
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;36.741 + 1.495*S_2802 - 0.095*Smax + 0.417*H_2802 + 1.16*X + 0.915*X1 + 0.13*X2 + 0.198*X3 - 0.688*Xs;LassoCV;0.8122214000421901;0.5833492927170689;51.35135135135135;0.3402963973135046;0.7960587078809194;0.605219409476399;55.00000000000001;0.36629053360696107;0.8066951611811225;0.5909677799397889;55.00000000000001;0.34924291692696274
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.022 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.195*X + 0.951*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;RidgeCV;0.8216257467981333;0.5700273082918131;51.35135135135135;0.32493113219840986;0.8041998130804313;0.5943590334481333;55.00000000000001;0.3532626606413992;0.8152787607379056;0.5790686852953325;55.00000000000001;0.3353205422896647
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;LinearRegression;0.821717073564207;0.5698956492315727;51.35135135135135;0.32478105101307575;0.8042794283178032;0.5942512946429209;55.00000000000001;0.35313460118478746;0.8153596894662949;0.5789547277580753;55.00000000000001;0.3351885767934272
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;LarsCV;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.8042794283178112;0.5942512946429102;55.00000000000001;0.3531346011847748;0.8153596894662952;0.5789547277580749;55.00000000000001;0.3351885767934265
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;Lars8;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.8042794283178112;0.5942512946429102;55.00000000000001;0.3531346011847748;0.8153596894662952;0.5789547277580749;55.00000000000001;0.3351885767934265
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;Lars9;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.8042794283178112;0.5942512946429102;55.00000000000001;0.3531346011847748;0.8153596894662952;0.5789547277580749;55.00000000000001;0.3351885767934265
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;Lars10;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.8042794283178112;0.5942512946429102;55.00000000000001;0.3531346011847748;0.8153596894662952;0.5789547277580749;55.00000000000001;0.3351885767934265
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;Lars11;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.8042794283178112;0.5942512946429102;55.00000000000001;0.3531346011847748;0.8153596894662952;0.5789547277580749;55.00000000000001;0.3351885767934265
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;Lars12;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.8042794283178112;0.5942512946429102;55.00000000000001;0.3531346011847748;0.8153596894662952;0.5789547277580749;55.00000000000001;0.3351885767934265
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;Lars13;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.8042794283178112;0.5942512946429102;55.00000000000001;0.3531346011847748;0.8153596894662952;0.5789547277580749;55.00000000000001;0.3351885767934265
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;Lars14;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.8042794283178112;0.5942512946429102;55.00000000000001;0.3531346011847748;0.8153596894662952;0.5789547277580749;55.00000000000001;0.3351885767934265
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;LassoLarsCV;0.8217170735642157;0.5698956492315599;51.35135135135135;0.3247810510130612;0.8042794283178112;0.5942512946429102;55.00000000000001;0.3531346011847748;0.8146284689134472;0.5799831528895756;55.00000000000001;0.33638045763573277
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;35.011 + 1.504*S_2802 - 0.104*Smax + 0.423*H_2802 + 1.196*X + 0.952*X1 + 0.111*X2 + 0.197*X3 - 0.721*Xs;OMP8;0.8217170735642159;0.5698956492315599;51.35135135135135;0.3247810510130611;0.8042794283178114;0.5942512946429098;55.00000000000001;0.35313460118477447;0.8153596894662948;0.5789547277580755;55.00000000000001;0.3351885767934273
S_2802, H_2802, X, X1, X2, X3, Xs;34.202 + 1.421*S_2802 + 0.413*H_2802 + 1.247*X + 1.018*X1 + 0.051*X2 + 0.201*X3 - 0.781*Xs;OMP7;0.8424162940349689;0.5388272334843414;54.054054054054056;0.290334787544389;0.8241939670928199;0.5663076059950103;54.0;0.32070430460779964;0.8355949290207942;0.5493460790746884;54.0;0.3017811145947338
S_2802, Smax, H_2802, X, X1, X2, X3, Xs;0.114 + 1.534*S_2802 + 0.016*Smax + 0.484*H_2802 + 1.236*X + 0.875*X1 + 0.325*X2 + 0.366*X3 - 0.681*Xs;PassiveAggressiveRegressor;0.8675550801647923;0.4973411132012522;56.75675675675676;0.24734818288026095;0.8263842333246509;0.5631066496787521;54.0;0.31708909891242887;1.3729813361960186;0;38.0;-0.8850777495426048
