Predictors;Equations;Method;Criterion;Correlation;Pm;R2;Criterion_t;Correlation_t;Pm_t;R2_t;Criterion_f;Correlation_f;Pm_f;R2_f
S_2802, Q01;358.954 + 3.282*S_2802 + 0.242*Q01;OMP2;0.6293875853172315;0.7770915438019801;78.78787878787878;0.6038712674485447;0.7155444872260028;0.6985671669928931;70.0;0.4879960868004768;0.7138749088504128;0.7002732427515811;69.0;0.4903826145138148
S_2802, H_2802, X, X2, Q12, Q01, Q02;126.93 + 3.25*S_2802 + 0.379*H_2802 + 0.33*X + 1.114*X2 + 0.255*Q12 - 0.059*Q01 + 0.535*Q02;OMP7;0.6296917734431053;0.7768450749397057;75.75757575757575;0.6034882704580768;0.6706013034786619;0.7418179640401812;72.0;0.5502938917727196;0.6718135904700152;0.7407202573575173;71.0;0.5486664996597865
;;KNeighborsRegressor;0.6315299855366577;0.7753514540955404;87.87878787878788;0.6011698773680689;0.498964370807986;0.8666224995141717;87.0;0.7510345566641905;0.4658353780060811;0.8848714034242103;88.0;0.7829974005979314
S_2802, H_2802, X, X1, X2, Q12, Q01, Q02;129.232 + 2.967*S_2802 + 0.396*H_2802 + 0.625*X - 0.63*X1 + 1.399*X2 + 0.204*Q12 + 0.047*Q01 + 0.461*Q02;OMP8;0.635046536256501;0.7724738809750272;81.81818181818183;0.5967158967886206;0.6789469087360757;0.7341873705790144;71.0;0.539031095117727;0.6809467676979064;0.7323329157983912;71.0;0.5363114995617733
S_2802, X, Q12, Q01, Q02;266.837 + 2.62*S_2802 + 0.551*X + 0.371*Q12 - 0.151*Q01 + 0.48*Q02;Lars6;0.6553404772557604;0.7553336076663028;72.72727272727273;0.5705288588701922;0.6870998439175113;0.726563007927414;68.0;0.5278938044885314;0.6812464528095085;0.732054144537453;68.0;0.535903270534462
S_2802, X, Q12, Q01, Q02;322.831 + 2.449*S_2802 + 0.415*X + 0.25*Q12 - 0.02*Q01 + 0.26*Q02;Lars5;0.6557813132805883;0.7549509051269406;72.72727272727273;0.5699508691519869;0.7010418514593862;0.7131201318869044;69.0;0.5085403225023957;0.6843792800701424;0.729126190045779;68.0;0.5316250010106736
S_2802, H_2802, X, Q12, Q01, Q02;251.149 + 2.674*S_2802 + 0.016*H_2802 + 0.585*X + 0.397*Q12 - 0.185*Q01 + 0.528*Q02;Lars7;0.6572384188519967;0.753682732179083;69.6969696969697;0.5680376607849273;0.6857023906149835;0.7278820175721451;67.0;0.5298122315048965;0.6762171015455233;0.7367024036728612;69.0;0.5427304315773713
S_2802, H_2802, X, X2, Q12, Q01, Q02;190.841 + 2.839*S_2802 + 0.127*H_2802 + 0.557*X + 0.444*X2 + 0.45*Q12 - 0.255*Q01 + 0.628*Q02;Lars8;0.6644486651409213;0.7473339089004646;66.66666666666666;0.558507971392448;0.6855403370811705;0.7280346463147445;67.0;0.5300344462346351;0.6766639552624312;0.7362919880377637;70.0;0.5421258916486025
S_2802;402.049 + 3.25*S_2802;OMP1;0.6648255031765652;0.7469986949962008;78.78787878787878;0.558007050326027;0.7273280786306583;0.6862899285545686;68.0;0.4709938660354349;0.7263382707106871;0.687337410956954;66.0;0.4724327165010085
S_2802, H_2802, X, X1, X2, Q12, Q01, Q02;165.69 + 2.871*S_2802 + 0.176*H_2802 + 0.585*X - 0.084*X1 + 0.669*X2 + 0.466*Q12 - 0.271*Q01 + 0.661*Q02;Lars9;0.669087444904291;0.7431836859562025;66.66666666666666;0.5523219910714474;0.6879228026813009;0.7257838642124141;62.0;0.5267622175511038;0.7744205157183565;0.6326712138500651;57.99999999999999;0.40027286483451474
S_2802, H_2802, X, X1, X2, Q12, Q01, Q02;152.604 + 2.547*S_2802 + 0.2*H_2802 + 0.823*X - 0.325*X1 + 0.112*X2 + 0.206*Q12 + 0.107*Q01 + 0.561*Q02;QuantileRegressor;0.6804199525992698;0.7328224123925301;75.75757575757575;0.5370286881048074;0.7462240971125266;0.6656948226391688;70.0;0.44314959688859445;0.7407956144050692;0.6717304948252804;70.0;0.451221857678216
;;AdaBoostRegressor;0.7026124165030285;0.7115727595796334;87.87878787878788;0.5063357921757747;0.4857323876512364;0.8741075720908892;87.0;0.7640640475866289;0.467942972246328;0.8837586631684423;89.0;0.7810293747252722
S_2802, X, Q12, Q01;401.349 + 2.06*S_2802 + 0.291*X + 0.206*Q12 + 0.001*Q01;Lars4;0.7027812756600595;0.7114059871702089;66.66666666666666;0.5060984785816195;0.7434602720912037;0.6687801012455988;63.0;0.4472668238220733;0.6982763692985574;0.7158282699637006;69.0;0.5124101120792245
S_2802, X, Q12;402.88 + 2.048*S_2802 + 0.288*X + 0.205*Q12;Lars3;0.7040957908136369;0.7101050044595654;66.66666666666666;0.5042491173585193;0.7444248729987869;0.6677062291612532;63.0;0.44583160846074;0.7454346143280395;0.6665787543581081;63.0;0.44432723576160693
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;170.679 + 2.905*S_2802 + 0.239*H_2802 + 0.847*X - 0.112*X1 + 0.716*X2 - 0.347*Xs + 0.433*Q12 - 0.285*Q01 + 0.664*Q02;LarsCV;0.708081228795187;0.7061309888596435;66.66666666666666;0.498620973427898;0.7124080727343873;0.7017654436511361;57.99999999999999;0.4924747379028759;0.6855278750290563;0.7280463807740181;68.0;0.5300515325581465
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;171.152 + 2.908*S_2802 + 0.245*H_2802 + 0.872*X - 0.114*X1 + 0.721*X2 - 0.38*Xs + 0.429*Q12 - 0.286*Q01 + 0.664*Q02;Lars10;0.712304687442598;0.7018703813720185;63.63636363636363;0.49262203224730294;0.7152401509999677;0.6988787637334127;57.99999999999999;0.48843152639754317;0.7871574531474813;0.6167520927847515;57.99999999999999;0.3803831439543707
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;192.783 + 2.999*S_2802 + 0.472*H_2802 + 1.302*X - 0.532*X1 + 1.079*X2 - 0.969*Xs + 0.086*Q12 + 0.031*Q01 + 0.409*Q02;LassoCV;0.7392453481218464;0.6734361998587618;60.60606060606061;0.4535163152802102;0.757079655818532;0.6533225809243801;60.0;0.42683039474569295;0.7573491203224944;0.6530101913038908;59.0;0.4264223099467439
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;193.098 + 3.001*S_2802 + 0.475*H_2802 + 1.315*X - 0.534*X1 + 1.081*X2 - 0.985*Xs + 0.084*Q12 + 0.031*Q01 + 0.409*Q02;LassoLarsCV;0.7416929066364412;0.6707396158310521;60.60606060606061;0.4498916322451876;0.7590250056607057;0.6510614723524696;60.0;0.4238810407817656;0.7525282467692797;0.6585599728303825;59.0;0.4337012378143541
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;193.305 + 2.986*S_2802 + 0.477*H_2802 + 1.345*X - 0.548*X1 + 1.093*X2 - 1.013*Xs + 0.084*Q12 + 0.032*Q01 + 0.41*Q02;ElasticNetCV;0.7472639507275756;0.664527341757294;60.60606060606061;0.4415965879430156;0.7633826211857347;0.6459465718398055;57.99999999999999;0.4172469736715969;0.7720540080156316;0.6355569279828511;57.99999999999999;0.4039326087069989
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;193.769 + 2.984*S_2802 + 0.004*Smax + 0.484*H_2802 + 1.373*X - 0.555*X1 + 1.1*X2 - 1.049*Xs + 0.074*Q12 + 0.027*Q01 + 0.405*Q02 + 0.057*Y_sum;BayesianRidge;0.7524982054087586;0.6585942991376389;60.60606060606061;0.433746450856598;0.7672538200974198;0.6413435705968495;59.0;0.411321575545916;0.7780676616521321;0.6281804787568483;57.99999999999999;0.3946107138911831
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;195.465 + 3.016*S_2802 + 0.502*H_2802 + 1.421*X - 0.551*X1 + 1.103*X2 - 1.126*Xs + 0.064*Q12 + 0.033*Q01 + 0.406*Q02;OMP9;0.7633018402187937;0.6460420270528869;60.60606060606061;0.41737030071860337;0.7764049591723211;0.6302343527392222;57.99999999999999;0.3971953393726264;0.7862875515844042;0.6178607336798503;57.99999999999999;0.38175188622340284
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02;196.208 + 3.11*S_2802 - 0.107*Smax + 0.508*H_2802 + 1.421*X - 0.547*X1 + 1.117*X2 - 1.127*Xs + 0.069*Q12 + 0.027*Q01 + 0.408*Q02;OMP10;0.765585309535047;0.6433343872545025;60.60606060606061;0.41387913382412633;0.7772306259713864;0.6292158246993848;57.99999999999999;0.3959125540521269;0.7872916332956325;0.6165808009845064;57.99999999999999;0.3801718841426954
S_2802, Q12;526.591 + 1.167*S_2802 + 0.021*Q12;Lars2;0.8182240344344012;0.5748994951066594;54.54545454545454;0.33050942947389184;0.8465741200044549;0.5322708514832302;56.99999999999999;0.28331225933868287;0.8556348309385011;0.5175799803748621;57.99999999999999;0.2678890360848427
S_2802;539.11 + 1.021*S_2802;Lars1;0.8406839346928086;0.5415261045872282;54.54545454545454;0.2932505219494176;0.8663062735031344;0.4995132035182979;56.00000000000001;0.2495134404891125;0.8801112564311895;0.4747674971005419;57.99999999999999;0.22540417630311282
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;0.357 + 4.067*S_2802 - 0.314*Smax + 1.11*H_2802 + 0.967*X - 0.899*X1 + 1.602*X2 + 0.25*Xs + 0.272*Q12 + 0.007*Q01 + 0.516*Q02 + 0.077*Y_sum;PassiveAggressiveRegressor;1.0348026205220993;0;42.42424242424242;-0.07081646343940373;1.075826607532505;0;38.0;-0.157402889474898;0.973280166870002;0.22962081085455027;56.99999999999999;0.05272571677750115
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;142.542 + 2.872*S_2802 - 0.099*Smax + 0.418*H_2802 + 1.146*X - 0.471*X1 + 0.986*X2 - 0.673*Xs + 0.91*Q12 + 0.715*Q01 + 1.155*Q02 - 6.937*Y_sum;HuberRegressor;1.2004662970686621;0;39.39393939393939;-0.441119330397745;1.1391733161443478;0;38.0;-0.2977158442153103;1.0946626763298863;0;43.0;-0.1982863749497097
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;202.266 + 3.04*S_2802 - 0.002*Smax + 0.55*H_2802 + 1.39*X - 0.572*X1 + 1.174*X2 - 1.158*Xs - 19.897*Q12 - 19.868*Q01 - 17.601*Q02 + 202.922*Y_sum;RidgeCV;24.763303454257926;0;3.0303030303030303;-612.2211979676623;21.153735892727095;0;1.0;-446.48054221925076;24.670334134687774;0;1.0;-607.6253863171409
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;204.826 + 3.01*S_2802 + 0.042*Smax + 0.567*H_2802 + 1.377*X - 0.582*X1 + 1.198*X2 - 1.171*Xs - 28.333*Q12 - 28.275*Q01 - 25.211*Q02 + 288.67*Y_sum;OMP11;35.23737435481166;0;0.0;-1240.672551421138;30.121089806850975;0;1.0;-906.2800511523819;34.0208269344958;0;1.0;-1156.4166653069153
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;204.826 + 3.01*S_2802 + 0.042*Smax + 0.567*H_2802 + 1.377*X - 0.582*X1 + 1.198*X2 - 1.171*Xs - 28.333*Q12 - 28.275*Q01 - 25.211*Q02 + 288.67*Y_sum;LinearRegression;35.23737439597478;0;0.0;-1240.672554322099;30.12108984209411;0;1.0;-906.2800532755052;34.02082693453512;0;1.0;-1156.4166653095904
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;238.959 + 3.128*S_2802 + 0.723*H_2802 + 0.566*X - 0.319*X1 + 1.425*X2 - 0.704*Xs - 198.756*Q12 - 198.874*Q01 - 179.018*Q02 + 2024.89*Y_sum;Lars11;247.46341987849237;0;0.0;-61237.14417795901;211.8334657689675;0;0.0;-44872.417219692325;34.02082691996548;0;1.0;-1156.4166643182477
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;18785.873 + 63.08*S_2802 + 131.41*H_2802 - 83.112*X - 56.375*X1 + 193.906*X2 - 89.225*Xs - 54634.423*Q12 - 54471.082*Q01 - 49284.528*Q02 + 555408.875*Y_sum;Lars12;67863.90140928309;0;0.0;-4605509113.488894;58106.80642671812;0;0.0;-3376400952.11209;34.02082691996548;0;1.0;-1156.4166643182477
S_2802, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;6179193.634 + 20102.202*S_2802 + 43682.913*H_2802 - 28367.621*X - 18726.742*X1 + 64508.877*X2 - 29176.411*Xs - 18204915.25*Q12 - 18150286.507*Q01 - 16422374.037*Q02 + 185068588.004*Y_sum;Lars13;22613005.027083874;0;0.0;-511347996354919.44;19361867.33049493;0;0.0;-374881906523685.94;34.02082691996548;0;1.0;-1156.4166643182477
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;2177481165.218 - 25215584.115*S_2802 + 37675981.274*Smax + 14958077.592*H_2802 - 10954339.846*X - 8940242.603*X1 + 20510122.584*X2 - 11273089.318*Xs - 7185988035.007*Q12 - 7160782718.37*Q01 - 6481715058.08*Q02 + 73036049284.048*Y_sum;Lars14;8924328423.741713;0;0.0;-7.964363781480425e+19;7641558191.680842;0;0.0;-5.839341159684458e+19;34.02082691996548;0;1.0;-1156.4166643182477
