Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, H_2802, X2, X3, Xs, L_2802; - 34.026 + 0.998*S_2802 + 0.334*H_2802 + 0.348*X2 + 0.481*X3 + 0.232*Xs + 1.108*L_2802;QuantileRegressor;0.5799295653589558;0.8146666184535688;76.66666666666667
S_2802, X3, Xs, L_2802; - 10.82 + 1.065*S_2802 + 0.471*X3 + 0.441*Xs + 1.422*L_2802;OMP4;0.5807079915861479;0.8141119262779427;73.33333333333333
S_2802, H_2802, X3, Xs, L_2802;20.58 + 0.911*S_2802 + 0.216*H_2802 + 0.373*X3 + 0.225*Xs + 1.135*L_2802;Lars5;0.5867068650670791;0.8097993915057977;76.66666666666667
S_2802, X3, L_2802;26.436 + 1.098*S_2802 + 0.611*X3 + 1.279*L_2802;OMP3;0.623867972294408;0.7815297519258392;76.66666666666667
S_2802, H_2802, X3, L_2802;99.65 + 0.789*S_2802 + 0.03*H_2802 + 0.351*X3 + 0.793*L_2802;Lars4;0.6683312598622382;0.7438637826181307;66.66666666666666
S_2802, X3, L_2802;108.13 + 0.771*S_2802 + 0.34*X3 + 0.757*L_2802;Lars3;0.6789178098866719;0.7342142789531438;66.66666666666666
S_2802, L_2802;121.102 + 1.369*S_2802 + 1.224*L_2802;OMP2;0.6886591619866539;0.7250852078285969;60.0
S_2802;161.848 + 1.736*S_2802;OMP1;0.8067854078868752;0.5908445697650172;63.33333333333333
S_2802, L_2802;210.645 + 0.362*S_2802 + 0.101*L_2802;Lars2;0.9059454296827487;0.4233944714293513;50.0
S_2802;218.698 + 0.271*S_2802;Lars1;0.9439387392180792;0.3301206697608966;50.0
