Predictors;Equations;Method;Criterion;Correlation;Pm
S_2802, Q12;539.687 + 0.98*S_2802 + 0.015*Q12;Lars2;0.8445360368397736;0.5354987231347695;51.515151515151516
S_2802;549.27 + 0.867*S_2802;Lars1;0.8625092944203837;0.5060412206910143;51.515151515151516
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;204.134 + 2.948*S_2802 - 0.01*Smax + 0.558*H_2802 + 1.523*X - 0.617*X1 + 1.248*X2 - 1.3*Xs - 24.519*Q12 - 24.503*Q01 - 21.75*Q02 + 250.099*Y_sum;RidgeCV;30.512477735038463;0;3.0303030303030303
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;206.706 + 2.92*S_2802 + 0.031*Smax + 0.573*H_2802 + 1.515*X - 0.626*X1 + 1.267*X2 - 1.317*Xs - 32.147*Q12 - 32.104*Q01 - 28.629*Q02 + 327.625*Y_sum;OMP11;39.98298067833095;0;0.0
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;206.706 + 2.92*S_2802 + 0.031*Smax + 0.573*H_2802 + 1.515*X - 0.626*X1 + 1.267*X2 - 1.317*Xs - 32.147*Q12 - 32.104*Q01 - 28.629*Q02 + 327.625*Y_sum;Lars11;39.982980685446556;0;0.0
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;206.706 + 2.92*S_2802 + 0.031*Smax + 0.573*H_2802 + 1.515*X - 0.626*X1 + 1.267*X2 - 1.317*Xs - 32.147*Q12 - 32.104*Q01 - 28.629*Q02 + 327.625*Y_sum;Lars12;39.982980685446556;0;0.0
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;206.706 + 2.92*S_2802 + 0.031*Smax + 0.573*H_2802 + 1.515*X - 0.626*X1 + 1.267*X2 - 1.317*Xs - 32.147*Q12 - 32.104*Q01 - 28.629*Q02 + 327.625*Y_sum;Lars13;39.982980685446556;0;0.0
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;206.706 + 2.92*S_2802 + 0.031*Smax + 0.573*H_2802 + 1.515*X - 0.626*X1 + 1.267*X2 - 1.317*Xs - 32.147*Q12 - 32.104*Q01 - 28.629*Q02 + 327.625*Y_sum;Lars14;39.982980685446556;0;0.0
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;206.706 + 2.92*S_2802 + 0.031*Smax + 0.573*H_2802 + 1.515*X - 0.626*X1 + 1.267*X2 - 1.317*Xs - 32.147*Q12 - 32.104*Q01 - 28.629*Q02 + 327.625*Y_sum;LassoLarsCV;39.98298069963766;0;0.0
S_2802, Smax, H_2802, X, X1, X2, Xs, Q12, Q01, Q02, Y_sum;206.706 + 2.92*S_2802 + 0.031*Smax + 0.573*H_2802 + 1.515*X - 0.626*X1 + 1.267*X2 - 1.317*Xs - 32.147*Q12 - 32.104*Q01 - 28.629*Q02 + 327.625*Y_sum;LinearRegression;39.9829807000646;0;0.0
